ad_id,ad_type,title,price,breed,location,age,ready_to_leave,litter_size,available,seller_name,seller_type,kc_registered,microchipped,vaccinated,boys,girls,created,reposted,url
130768618766,For Sale,Cavalon  puppies in need of good homes,"£1,200",Mixed Breed,East Sussex,10½ weeks,,3,3,Lisa,Private Advert,No,True,True,True,True,2025-12-01,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/east-sussex/130768618766_cavalon-puppies-in-need-of-good-homes
856886755769,For Sale,Show type cocker spaniels puppies,"£1,000",Cocker Spaniel,Carmarthenshire,"10 weeks, 5 days",,5,5,,Private Advert,No,False,False,False,False,2025-12-05,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/carmarthenshire/856886755769_show-type-cocker-spaniels-puppies
119950468511,For Sale,Cane corso pups,£700,Cane Corso,Cardiff,12½ weeks,,10,2,Emma,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/cardiff/119950468511_cane-corso-pups
540994838474,For Sale,Italian greyhound boys,"£2,000",Italian Greyhound,Conwy,4 months,,2,2,Stephen,Private Advert,No,True,True,True,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/italian-greyhound/conwy/540994838474_italian-greyhound-boys
877383538577,For Sale,✨ Blue- &amp; Brown-Eyed Husky–Akita Puppies Ready for Their Forever Homes ✨,£500,Siberian Husky,West Midlands,4½ months,,7,4,Donna,Private Advert,No,False,False,False,False,2025-12-05,,https://www.foreverpuppy.co.uk/for-sale/siberian-husky/west-midlands/877383538577_blue-and-brown-eyed-husky-akita-puppies-ready-for-their-forever-homes
379741216891,For Sale,2 beautiful poochon girls,£800,Poochon,,3½ months,,2,2,John,Private Advert,No,True,True,False,True,2025-12-01,,https://www.foreverpuppy.co.uk/for-sale/poochon/area/379741216891_2-beautiful-poochon-girls
012249581341,For Sale,Asian Poodles,"£5,000",Poodle All Crosses,Essex,7½ months,,3,3,Sandra,Private Advert,No,True,True,True,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/poodle-all-crosses/essex/012249581341_asian-poodles
422783529674,For Sale,Tea cup size black boy,£900,Morkie,Kent,3 months,,1,1,,Private Advert,No,True,True,True,False,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/morkie/kent/422783529674_tea-cup-size-black-boy
142360897922,For Sale,Exceptional Show Cockers,"£1,500",Cocker Spaniel,,11 weeks,,4,4,Daisy,Private Advert,No,False,False,False,False,2025-12-04,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/area/142360897922_exceptional-show-cockers
332579963929,For Sale,Miniature Pomeranian,"£2,000",Pomeranian,,3½ months,,3,3,Katie,Private Advert,No,False,False,False,False,2025-12-05,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/area/332579963929_miniature-pomeranian
456480373243,For Sale,F1 miniature goldendoodles,"£2,500",Golden Doodle,Swansea,8½ weeks,,10,9,Sarah,Private Advert,No,True,True,True,True,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/golden-doodle/swansea/456480373243_f1-miniature-goldendoodles
893746554581,For Sale,Gorgeous Homebred White Swiss Shepherd Pups,"£1,950",White Swiss Shepherd Dog,Tyne And Wear,10 weeks,,6,4,Christine,Private Advert,No,True,True,True,True,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/white-swiss-shepherd-dog/tyne-and-wear/893746554581_gorgeous-homebred-white-swiss-shepherd-pups
874324546431,For Sale,Great dane puppies,"£1,000",Great Dane,West Midlands,4 months,,3,3,Jackie,Private Advert,No,True,True,True,True,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/great-dane/west-midlands/874324546431_great-dane-puppies
376969297859,For Sale,Kc reg red toy poodle,"£2,000",Poodle Toy,,11½ weeks,,3,3,Lavinia,Private Advert,Yes,True,True,True,True,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/poodle-toy/area/376969297859_kc-reg-red-toy-poodle
998329346850,For Sale,Redused puppies Isabella and New Shade Isabella,"£1,300",French Bulldog,Staffordshire,4½ months,,5,1,Nedyalko,Private Advert,Yes,True,True,True,True,,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/staffordshire/998329346850_redused-puppies-isabella-and-new-shade-isabella
125058936937,For Sale,ShiChi x chihuahua frenchie pups,£650,Chihuahua Smooth Coat,Surrey,4½ months,,7,2,Jose,Private Advert,No,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/chihuahua-smooth-coat/surrey/125058936937_shichi-x-chihuahua-frenchie-pups
484609278255,For Sale,Red toy poodle,"£1,400",Poodle Toy,South Yorkshire,3½ months,,3,3,Jaroslaw,Private Advert,No,True,True,True,True,2025-11-19,,https://www.foreverpuppy.co.uk/for-sale/poodle-toy/south-yorkshire/484609278255_red-toy-poodle
819411444551,For Sale,Female sproker puppy,£750,Sprocker,,3 months,,3,3,Kirsty,Private Advert,No,False,False,False,False,2025-12-03,,https://www.foreverpuppy.co.uk/for-sale/sprocker/area/819411444551_female-sproker-puppy
704869921067,For Sale,READY TO LEAVE staffie girl,£700,Mixed Breed,Surrey,3 months,,4,4,Charley,Private Advert,No,False,False,False,False,2025-12-02,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/surrey/704869921067_ready-to-leave-staffie-pups
906124703638,For Sale,A beautiful litter of mixed bob tail &amp; long tail boxers,"£2,000",Boxer,,12 weeks,,5,5,Barbara,Private Advert,Yes,True,True,False,True,2025-11-27,,https://www.foreverpuppy.co.uk/for-sale/boxer/area/906124703638_a-beautiful-litter-of-mixed-bob-tail-and-long-tail-boxers
985557581640,For Sale,1 Boy Jackapoo puppy,£650,Jackapoo,Somerset,4 months,,1,1,Helen,Private Advert,No,False,False,False,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/jackapoo/somerset/985557581640_1-boy-jackapoo-puppy
131467583684,For Sale,Fb1 Merle Cockapoos litter of 3,"£1,200",Cockerpoo,Durham,"12 weeks, 5 days",,3,3,Linda,Private Advert,No,False,False,False,False,2025-12-01,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/durham/131467583684_fb1-merle-cockapoos-litter-of-3
232376307868,Rehome,"18-Month European Dobermann Female – Strong Pedigree, Active Home Only","£1,500",Doberman,,,,1,1,Joshua,Private Advert,No,True,True,False,True,2025-11-28,,https://www.foreverpuppy.co.uk/rehome/doberman/area/232376307868_18-month-european-dobermann-female-strong-pedigree-active-home-only
816473949141,For Sale,Miniature Dachshund boy ee ii cream piebald long-haired,"£2,000",Dachshund Miniature Smooth Haired,Lancashire,4 months,,1,1,Katie,Private Advert,Yes,True,True,True,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/lancashire/816473949141_miniature-dachshund-boy-ee-ii-cream-piebald-long-haired
797802120350,Rehome,Loving Dachshund,£350,Dachshund Standard Smooth Haired,,,,1,1,Mandy,Private Advert,No,False,False,False,False,2025-12-01,,https://www.foreverpuppy.co.uk/rehome/dachshund-standard-smooth-haired/area/797802120350_loving-dachshund
532696996207,For Sale,American bulldogs,£750,Mixed Breed,Derbyshire,8½ weeks,,4,4,Louise,Private Advert,No,False,False,True,True,2025-12-05,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/derbyshire/532696996207_american-bulldogs-pitbull-puppies
024766609370,For Sale,Labrador retriever mix Boxerdore one girl left,"£1,250",Labrador Retriever,Merseyside,"8 weeks, 5 days",,9,1,Liz,Private Advert,No,True,True,True,True,2025-11-27,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/merseyside/024766609370_labrador-retriever-mix-boxerdore-pups
413259006600,For Sale,Cute fluff ball poms,"£1,100",Pomeranian,Greater London,"11 weeks, 2 days",,3,3,Naciye,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/greater-london/413259006600_cute-fluff-ball-poms
092778822682,For Sale,KC registered miniature dachshund litter,"£1,200",Dachshund Miniature Smooth Haired,Nottinghamshire,12½ weeks,,4,1,John,Private Advert,Yes,True,True,True,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/nottinghamshire/092778822682_kc-registered-miniature-dachshund-litter
605824955347,For Sale,GSD puppies,"£2,500",German Shepherd,Carmarthenshire,3 months,,7,4,Heulwen,Private Advert,Yes,False,False,False,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/carmarthenshire/605824955347_gsd-puppies
620494764294,For Sale,,"£1,800",Japanese Chin,,4 months,,1,1,,Private Advert,Yes,True,True,True,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/japanese-chin/area/620494764294_sable-pup
665732895626,For Sale,Beautiful Red Labradoodles for sale,£800,Labradoodle,Shropshire,"8 weeks, 2 days",,7,7,James,Private Advert,No,False,False,False,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/labradoodle/shropshire/665732895626_beautiful-red-labradoodles-for-sale
317417787127,For Sale,Smooth coated Patterdale dog pup,£500,Patterdale Terrier,Aberdeenshire,4½ months,,1,1,John,Private Advert,No,True,False,True,False,2025-11-27,,https://www.foreverpuppy.co.uk/for-sale/patterdale-terrier/aberdeenshire/317417787127_smooth-coated-patterdale-dog-pup
554749956225,For Sale,Boxer x American bully 4 month old,£600,Mixed Breed,North Yorkshire,5 months,,1,1,Callum,Private Advert,No,False,True,True,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/north-yorkshire/554749956225_boxer-x-american-bully-4-month-old
935320005263,For Sale,Cute boy for sale,£500,Mixed Breed,Essex,5½ months,,1,1,Viktoriya,Private Advert,No,False,False,False,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/essex/935320005263_cute-boy-for-sale
556250378203,For Stud,Stunning proven stud,£250,Poodle Toy,Kent,,,,,Rebecca,Private Advert,No,False,False,False,False,2025-11-29,,https://www.foreverpuppy.co.uk/for-stud/poodle-toy/kent/556250378203_stunning-proven-stud
409945567885,For Sale,2 beautifull pomeranian boys,"£1,000",Pomeranian,West Yorkshire,"11 weeks, 2 days",,2,2,Alcina,Private Advert,No,False,False,False,False,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/west-yorkshire/409945567885_2-beautifull-pomeranian-boys
206672353940,For Sale,,£595,Cockerpoo,West Midlands,"1 year, 4 months",,9,9,Hope,Private Advert,No,False,False,False,False,2025-11-30,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/west-midlands/206672353940_cockapoo
516919413119,For Sale,Blue Staffordshire Bull Terrier,"£2,500",Staffordshire Bull Terrier,Staffordshire,9½ weeks,,5,1,Pat,Private Advert,Yes,False,False,False,False,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/staffordshire-bull-terrier/staffordshire/516919413119_blue-staffordshire-bull-terrier
283165240065,For Sale,Beautiful Cavapoo puppiess for sale,"£1,500",Cavapoo,West Midlands,3 months,,6,6,Tracy,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/west-midlands/283165240065_beautiful-cavapoo-puppiess-for-sale
584974073028,For Sale,Chowski / chow chow x Siberian husky puppies,"£2,300",Chow Chow,Berkshire,"8 weeks, 5 days",,6,6,Rosie,Private Advert,No,True,True,True,True,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/chow-chow/berkshire/584974073028_chowski-chow-chow-puppies
341691185032,For Sale,Dalmation Puppies,"£1,000",Dalmatian,Derbyshire,3 months,,8,7,Sarah,Private Advert,No,False,False,False,False,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/dalmatian/derbyshire/341691185032_dalmation-puppies
229789569632,For Sale,Cocker spaniel puppies for sale,£900,Cocker Spaniel,,3½ months,,6,6,Dale,Private Advert,No,True,True,True,True,2025-11-23,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/area/229789569632_cocker-spaniel-puppies-for-sale
392818616455,For Sale,Lovely springer spaniels,£850,Spaniel English Springer,,12½ weeks,,7,7,Robert,Private Advert,No,True,True,True,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/spaniel-english-springer/area/392818616455_lovely-springer-spaniels
524800856051,For Sale,Beautiful English Pointer Puppies,"£1,500",Pointer,Herefordshire,3½ months,"now."">",9,9,Vic,Private Advert,Yes,False,False,False,False,2025-11-29,,https://www.foreverpuppy.co.uk/for-sale/pointer/herefordshire/524800856051_beautiful-english-pointer-puppies
124615683674,For Sale,3 Olde English Bulldogge NEBBR registered puppies,"£1,000",Old English Bulldog,Somerset,12 weeks,,10,4,Jacqui,Private Advert,No,False,False,False,False,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/old-english-bulldog/somerset/124615683674_3-olde-english-bulldogge-nebbr-registered-puppies
388880954304,For Sale,Outstanding Newfoundland puppies,"£2,750",Newfoundland,Essex,3½ months,,6,6,Monika,Private Advert,No,True,True,True,True,2025-11-14,,https://www.foreverpuppy.co.uk/for-sale/newfoundland/essex/388880954304_outstanding-newfoundland-puppies
124858592007,For Sale,Belgium malinois pups for sale,£700,Belgian Shepherd Malinois,West Midlands,3½ months,,6,6,Shahzad,Private Advert,No,False,False,False,False,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/belgian-shepherd-malinois/west-midlands/124858592007_belgium-malinois-pups-for-sale
805599892652,For Sale,Forever friend ❤️ price reduction!!,"£2,000",American Bully,Northumberland,3 months,,7,7,Lee,Private Advert,Yes,True,True,True,True,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/american-bully/northumberland/805599892652_forever-friend
648771402532,For Sale,Beautiful French bulldogs puppies 🩷🩷,"£1,300",French Bulldog,Essex,3½ months,,5,5,Sam,Private Advert,Yes,True,True,False,True,2025-11-22,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/essex/648771402532_beautiful-french-bulldogs-puppies
928484353492,For Sale,Golden doodle puppies,"£1,700",Golden Doodle,Bedfordshire,3½ months,,8,6,Marek,Private Advert,No,True,True,True,True,2025-11-22,,https://www.foreverpuppy.co.uk/for-sale/golden-doodle/bedfordshire/928484353492_golden-doodle-puppies
944974665879,For Sale,Black  Labrodor Puppy,£900,Labrador Retriever,Worcestershire,4 months,,1,1,Keely,Private Advert,Yes,True,True,True,False,,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/worcestershire/944974665879_black-labrodor-puppy
139053805094,For Sale,cocker spaniels some red some mink in colour,£800,Cocker Spaniel,West Yorkshire,"12 weeks, 5 days",,8,1,,Private Advert,No,True,True,False,True,2025-11-13,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/west-yorkshire/139053805094_cocker-spaniels-some-red-some-mink-in-colour
591787837756,For Sale,Standard dachshund puppies,"£1,100",Dachshund Standard Smooth Haired,,3½ months,,3,3,Rachael,Private Advert,No,False,False,False,False,2025-11-28,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-smooth-haired/area/591787837756_standard-dachshund-puppies
238531760954,For Sale,RARE SABLE AND WHITE BORDER COLLIE PUPPIES,"£1,500",Border Collie,Cornwall,13 weeks,,7,1,Miranda,Private Advert,No,False,False,False,False,2025-11-27,,https://www.foreverpuppy.co.uk/for-sale/border-collie/cornwall/238531760954_rare-sable-and-white-border-collie-puppies
432922197398,For Sale,Patterbea puppy,£800,Beagle,Buckinghamshire,5 months,,1,1,Cristian,Private Advert,No,False,False,False,False,2025-11-27,,https://www.foreverpuppy.co.uk/for-sale/beagle/buckinghamshire/432922197398_beagle-puppy
070365338955,For Sale,Dogue de bordeux puppies for sale!,"£2,250",Dogue De Bordeaux,Isle Of Wight,12 weeks,,5,5,Luke,Private Advert,Yes,True,True,True,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/dogue-de-bordeaux/isle-of-wight/070365338955_dogue-de-bordeux-puppies-for-sale
989397124362,For Sale,,£950,Cockerpoo,Kent,3½ months,,1,1,Kaya,Private Advert,No,False,False,False,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/kent/989397124362_1boys-and-1-girl
714193661602,For Sale,fluffy french bulldog puppies,"£1,200",French Bulldog,Greater Manchester,12 weeks,,4,3,,Private Advert,No,False,False,False,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/greater-manchester/714193661602_fluffy-french-bulldog-puppies
509095014182,For Sale,Pedigree - miniature longhaired dachshunds,"£2,250",Dachshund Long Haired,Hampshire,3½ months,,1,1,Ben,Private Advert,Yes,True,True,False,True,2025-11-23,,https://www.foreverpuppy.co.uk/for-sale/dachshund-long-haired/hampshire/509095014182_pedigree-miniature-longhaired-dachshunds
230005318887,For Sale,*3 left* Rare English Bulldog x Dachshund,£950,Mixed Breed,Derbyshire,3½ months,,8,8,Stephanje,Private Advert,No,True,True,True,True,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/derbyshire/230005318887_4-left-rare-english-bulldog-x-dachshund
177338609482,Wanted,,£800,Golden Retriever,,,,1,1,Charlotte,Private Advert,No,False,False,False,False,2025-11-28,,https://www.foreverpuppy.co.uk/wanted/golden-retriever/area/177338609482_wanted
597839828396,For Sale,3 beautiful Maltese puppies for sale,£850,Maltese,Hampshire,12 weeks,,3,3,Sean,Private Advert,No,False,False,False,False,2025-11-26,,https://www.foreverpuppy.co.uk/for-sale/maltese/hampshire/597839828396_3-beautiful-maltese-puppies-for-sale
023834049073,For Sale,French Bulldog x Minature French Poodle Puppies,£250,Mixed Breed,Northamptonshire,4½ months,,7,7,Pamela,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/northamptonshire/023834049073_french-bulldog-x-minature-french-poodle-puppies
942547352018,For Sale,"Health Tested, KC registered, Working Cocker Spaniel Puppies","£2,000",Cocker Spaniel,Essex,3½ months,,7,7,,Private Advert,Yes,False,False,False,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/essex/942547352018_health-tested-kc-registered-wokring-cocker-spaniel-puppies
423597168671,For Sale,PRICE REDUCED Beautiful labradoodle puppies for sale,£950,Labradoodle,East Riding Of Yorkshire,10½ weeks,,7,3,Donna,Private Advert,No,False,False,False,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/labradoodle/east-riding-of-yorkshire/423597168671_beautiful-labradoodle-puppies-for-sale
